v_pnr,v_mor_pnr,v_far_pnr,sosk,sosk_type
e215266b30d1453e19282e5846c8bf6817aa3a229eb095ebc3ebfa886ac8a269,a6a9fd53207902920a3181a25bc2cb77ce5dedeecef60312dd7d4fab345c097c,66a621403e4489afb1765a7955433dbadecd08fb317b5dc8697b372dd94dd046,13bf277d43a0666de41301d2d762230bed3d6df6ce8628bb3a4c34b9b79a7b46,5
ffb1f4a15f96f82442f0fc9be874030367221a04576c81f543511087fa1611d4,5578c5b81cf2b90a552e57efe77c904eca52bc56a39ac1645ac44987c3ae228d,449c708fe1faf7f23af083e7f652160a2b55b411406df4f17dbe5b5be268e8cb,77c03542af3931abcc9a36e0f80bb95d6da1de37d2bb577f18dd66ac4634fa5b,3
3397d79f11777055dc780b8c9b55267d56b03dc70094bdb377dd9e90c90a8018,INVALID,efa9ff92b2e4da5e82af1ca8f984331fac65e9a24d5a46400534859837d1f5de,a49c26869514916b41f848d5c35e79076546fac271a957cc87877abe92d8cf5c,1
3cfd90a1bca766810e40e7186d80c1c332b31ff9b13d745c5642163e6617d883,69aa7001d892a7d7d54667fb9da9692a50ea8aa7ef36633b49f0effaed722ccf,d1a2e9910e2a3a95f2f25b70331c61faf8fdce6af6dad92066eafb6b2f4967ef,dc3fa71501f975f251f42df678f588f22232fac5d0c18c9ffb19db9d8bfefa93,4
cb9aa8d96b789908c5f639c6ef3a7af1b6b2993bfee10a453b4c2428fccdc422,5d8583bb30dc87fc9c8d69da5cfb6736b2d8ed1b84ea3f7b8b0a1fbb871d814d,02e3d9cc6ed5839a5d7ff703fb25d919b7fbb135cc0ce7695a4a009cb601d7bd,1d39d034b90aee5d3929334873c50a93fb8ff783bd0d1bd88ff175b0afdc67b8,1
5c41454b79bef377c61aaa38430128b5d12f32806ea8604dc1289ba098d85641,df563a389f6a1007fadd23dc4198813968add1422bef6b138d1e3b6e2361d88b,0c7b27f545c53378db3ec34b9c11be539f8a2098752bca42ebdfeeb228f8dcbf,4300d567cab2c5e46c5195d11dc083d13d76a25e1ab271afd381aa47767a50e6,1
bd55afe1bfd03132a9058e2604bf846bb64120f8a5bcd9671666fcaf7d6a2edb,4cc7d73535c387340938f407be65df9799ae09202132da8633fae95773eb24a0,3471d2536b1e45620e1cb764867cddbfc6358315277de2337e7a503fc931cb32,b86ce5092827dd3ad1fdc4aa67d8d14ea55ad92aa5df2e178b7fb6f00ed0c02f,3
1ff368dd2e8d0f12fae299e218cb9651b5e6cd54388cd4169c719d97f5b3ecbe,2a0f51ca370a60e380ed9599565d9d48fa65427c7c2f320b8d9e0e700dead96e,0058981bbf9ec965b87cb46445fc292fc8e0da82764efa57ddbe2e8f43c2c938,2237f6ffc8b66c7e0a95b591c73ea0893d45f3c2d26c197a44233e4d803027d9,1
1b19a622cdd7b37bbbf72bf22e6733bbf195aa66a00f97933424f248b7d2e49b,56188e454a01f11cdc445e2e43610090641d939569d8e281b4af2491e7c3d276,01837285d5a97e236eb626b6343291c0bb2b41b684f9cd2a4fd00f0669e335fe,c87e9042983b020fe6311d25402e552027e028d955ea5413c105f159143ccaab,2
37c2472d0b,c5811daa9fbef45d1a9dd89a13a5a2a59c2bf1a31a7bb1bac466c56977b4fdd1,9b83d069077ecc46f23999b440811e1674f486638cfb9dfc8f823870869f36e7,ca740f6032b878a1a889224594943a1562cf5599c0b9678d92899581249cf3a9,5
f3f276529ecf11c54141f988187d44794f8e14a49df9bad27ef438b170d36ff8,4b717e045be17e339372c862713a9ecfc03cde4ff982ce9a7e4c5a92c23b125b,INVALID,fb6f5c211db8ee3517cfe2043d23ae9b3f95867f5aadbb86e4ca6d1ff695ce31,5
8925fc06f3b353011448d476aa8a7cc77404d409ce590093e586c51b125ce39a,7eaf327d2b1a14c37b4b2dffdc07593dc8e38a35d09ca911a9ef3506217d312c,4f36948026c4e1618b8f8c0cfae724eceb82df229979e83403065214c0d950a1,0b7e01ee9cf8fb1e71027e52f81d92033c82e8c735cfce5f94252736386855e5,3
b68d0ca9c2ddeb3f5624204e5f73ecaa9e78948fcdb3da2ddf6626c32ad8e13e,af336688b534be7403932ae16bcc5eee6d20853e534a9c8975ae6a1b1160887a,c3995c2ced213f20d6d4010e1bd5cddd5cd986e9a1421a6d3911ca07c33db542,3ff1c1240d136d0843f3c1f278c7dc8f997471606ce5ee540b78a5f7bbb86a87,4
f683613ebc,9c35f481ec17c8f87cbddc4f65a43137bc5922d8241d7164c296c19d35c81a9a,206ef093d63145a108039d6f2f5d01d303835c367de58aef016e39f7f1dfe1d5,02b437362f7db2274a6d42383731240e8d698341531b0c0ff6239d00e9a75f55,1
c59ce01f12acaa3bf6aafed6dcae717fa792449d378b6850dd6171d5f26acd3d,ecaa83c96c16f6f2f9f2b54d5e1e0a20bfd76a277f3a1a8cb78374a860105c06,721c7f036ecdc94817cba656cb75dc7488b4c5a82f1f98c0a9bba45e607f1091,d36bbbffa6a0e4b30a7c7591df8991a727e30011780eedb62295c42ce1498615,5
482174d76b2cb5fa9e61354c34eaa71ebaa4e70b9a8ce53461afab30864aa2bc,85b23517896200d2f57ee5fa393e89843836b7cfae36d78d7108e4161e5b0ee8,4f29cc262078a6d895d6bdb97b598da06d8fc3c1bff67c7666e230a05c1c58a4,65e7c9ed1af82ff2700831e1fe4338d684a88cb18bb6b8a8baa85545541e7ea2,2
81eae0f03092605b5c88b85747a10f039f52ad39febbed9660582ba04dddce4c,d04331854dd111a2115a77508080ea95d5041c50bfbe30d1844e5c89b732349c,INVALID,3f246b12c80f0da0a982ad645a63058d0d1437b8352688024b6dfda47f64d274,3
5d6e5259b901bceb10175c367e5a12c04a44347fac0ef1ba8a2e585888f26c6b,5f5ff0c6f55f93c3178f7535db6aaa2ecd7a2e5b5b673822b047549c9e404833,60a4847e5fb8a8ce0afe00662bf59daa58f4b7013dfa7e3d77dc8056ea11359a,5805587830364db5d5740c1aa9e6a9601bb6152cfbcb4f09bcc835fbf48a106d,1
a846ac3dde5065141a93a017372deefabec9bf2334760b645c99fbd51234776c,fdbe4b5491990195f1ea81b9b838b58c777bfee34e6776d5bed6ebc396ef9e45,4d389d89e8bdb792af6e5b788963790ced025cd481eb10ced02cc5dba779dbce,3472d1aad5125c472a2ee4e01e409815280f0c71d8b39b617c91b9aea6dbf075,3
ca4a2146b6d53b5849ec62ab73c0aae63211a3618c52d9f904ee04f85ae16dfd,b9c22093c5253c48eab6c41ee41103b7d1f76ca3472c569dc917331cadab77a5,30679fcb537669d3cd527c7d5288329348c6813b11c8615c6dfe9f38f7d26b51,6d1fb14be13af0a4f243b75a57529a5db67b26bf2a3412795384313795f97a8d,4
0e16d882c7a7c9d38437a6e2ff5bb11f57556caeff5561c84bf5fb9ac1bc4d6a,ed51c8763c436d53beb31f230f18c3de65007d526b27158f72d0f128918401e0,da1b992bca67e9323e6d90aec8ba13450947f3042762124a97fd715a29c900bc,6f24d21d83c42cada6bbc15940b184b10d05d8f7f5b4b7cdb80b0183bd14909f,5
2a13b9db3bd2c3f7d62378e353ff942f1a5a04099ec23f6be14c39f94550cc3b,d4daf985f9910c299b20b83b9c254bd666aa1bc25ce22f84ce14f895f12e823d,5f525f76b1c9276ae972d9191643098b6907e7150609065d3ba5e209e10d29aa,032d3b8957c708933ad2260afd59c945f1362a0ff25ffb374649822830239b6a,2
86d395d7e4ffcbae92a72de2114b0e9bc7552fbc4938f06839e4e830af49aa99,5b187da2142708d41e0d9356935605878f758ebfd9594a30cf38a722734306e8,e1386654ee69b0922f97ca773a9389316b95f485b0864ce7eb299b8ddf0ce057,049ac840faa2bbc9115902177ba5c66e1909baf1411917d13fab2a7914b98ca4,1
bef1fc48c8527e0f390efb0c8fcb30a5d7bb56a027469f77f06a8477fd2f0fee,94e8ee778d911140c9a64ea1a749bb63868dab3e226f8c8dff5c999dde45fe8e,643bdbc64dd4f317ff9d05ed996a97b474e0b3bf2e367a37b7beaf841b5832b0,7f787f2d890c670a894acf28c10b2b1e978ab4c36199b8b906944fc65eeaeb6c,4
751e489dfb1859ff0b3947b6f70ea446aaa7b4e8f459c7f5d12e3790efc8f3ac,654f2736ded9ae8bfd7b6bc31563d48fe589f207fc1c552b2b85c68e11ee1684,INVALID,6a526fc57415546f2de8a92f1625d0fc6829e621d71b6cfaa1c6625e505ff9cc,5
ad7a7f7a027784bd31a8ec4f62d72e43103dea143aae6810bac64b2fc83d7ba8,4b582e10299a55ee65cf374ea54d18780686530ac9b68ebcd6f95021a8dcc95c,e1ef89ee2915e29dab727fdb19c5bd2b4f324f08a572b45d7458ccbe3483724c,0c47c79e68f91365124e99c24b4b976b1cda67d87d8cf2f13dd4631305121ccd,2
df0fbb132ee78671d6ee25d1fe1e9541a89411ec62ef3d19852198c7ed13ccfe,4ef0ea475b40bcb717a0234024e3a978a2cdeb38b68b1656ab11e3e8469226f9,0b1372254529eb6b96828db849084761db79aba05c9fe3737e50390f8b0d0eee,b40cf49e83001bab5d19af175e5ecaea1df08818b3003719d7fc45483b73cb10,1
49ec849a9fcb18df9980e9eba11f877fa07fcba18d4b6d9fed5981766cc1256f,fa462cfd738aecd101661aaefc87a7389c09374961d31814aed7b5c28240c0e3,94fc4e6936114d2bd2de6923cc252fbe50fa9b9616dc14fee212daefef7652d9,4bc5f788b53129f09f1d2bf903b73b4154b305acfffddc942785a4461b5af83a,3
6cd615fd3ddbeb1b2e1fa6fd85a3bf2fcb87e7dcae6e8739de8fb20efa3bafe7,5ce9800e021dc0e3d22947879d65ada87103978f6daabccf30773032a935d0f9,9cf1a20c3222140f84e34377cecdc6d6aa0649da26ae025775f854416a637226,INVALID,2
19607637d2bae491a908789eaffa33a0ad4b50ae5cf9c04099f253c5d113a303,2fdd67d5f3ab55965f2256790faced2ce477330dbb15042942b374daea2a8d30,d26315fbaa5188cedbea372d3ad298f3abf1a24239b9baa3b99de57f4783a1d4,59613cda84a5a07376b7ca825a5c1b25c12ce8b88e30f0f5b4f98337bb41e558,2
9ea7e53617e8d77fc4c888f4369bff8ea669dbe36d32e4f228517fc17c3f1237,95702a6e221c46c70d01b90bc20d983840a37ca4fc4d1baa3f49ec04d91af9e7,INVALID,ff6e053109d45c541eb09073a94080acc20f9af1034a7ddf889803d174f1ae60,2
48597d0cd61d55f1434b5e5e4e65338d1550ce5d111b30c9837feab92dd4a8f6,663ca8552b003ef674756ddf8b3301f6cfde05344eb7216e62d718db7ac501df,f12f4c6ba85fd268c69e94d336a0b1229a70bafabbe0ee84a9ec0395db997f4e,f89a3d3f10f033680962bc52a5ff91043ca61abb09f252bd2eb8aeead6a40164,4
7e7f2d899ffd891faf5843e09c361cdc7c55463046dca1cad02cac5464195ec6,322b1495a850a62dd86c4e1379d33ca6861da1c3fffa2dfb9be8d73cc2dca1be,f2c67080146afab98fde9700ed8b965a720533706ed61e1a2be65d0b5d529726,a4f8ccce13133247568d7918cfee8f4b715b77340918b7bcf584dcd4e0784034,2
4b77611f7e79a2dcb236b5699004171ce194e6bbaac775f9b256ad782bdd4b25,ead80bdcecb3fe00d44976abfaa548ff9cc556a23769b3b796eb87061bbc852e,825f9dfc8cf4e0d8fd38ed388958e3b77602e5394daeba237b0d9732e07436c8,ea33c1e6292bbb8dc8d1c8090e9165e74825b46e0f23156b21897d86e7d10b77,5
696dc9a9cef949932d92ef602142884e8396674b8ba2c05743669927e2de118f,232be924bc1264d8d0b6585e3eb79c3b4e5c9bdbec80be9acc43bf567ce69f6d,eafdc9fbe9098deff6b041fb888db31a0091300b2a44c62d1accd97c27f90163,2869ca6ca1966f6229a8fedada02a60b51eee3c0072352683eba9572257752cc,4
b6d72c633e3d34f015eb3ca0f416fa0ec700f0dbd214ee2b408e73760a01880b,0cb4a0b392247374b940ed607b1ad237d406bad745c92a68abf23709ffbdf7c1,9bc739cbc74e2e83f76f901a26f5617637b43dbb397e7bdcfe11488bc0271388,INVALID,4
a91828b5628812241346ac4a1173fd6d3007097783ff7e4e6e27cfd9e7f0a4ab,14b4c7aeb91e88c6b71a999bcdb3c0c06edc67507c6b427e4349bcd200a5361a,1bb636d588f48b6e060771787eb1f1e75644fc96187e64946d2e4be31d9b3229,INVALID,4
54d708df833d6a8a073bba769150808189bc6b736257f047f8006ac49e83606f,afb7104eda9b355596bc2d1283fc52bfe062c9ac48d000e4720ac249bc4ac5ed,49860bbc9eb9ca5cd585ae603545d45be951e0b86f01a8180c4894a65bc00bae,042e32dac668969c47fe7007b6e143ea1e7abe0e62c46b64a55baf8b413dbb3b,5
afe76c09945b186114ac094cc02aebd47f6867f31ed8e1bbf27e6e02ceec4bef,89109e1dad45682ea0b945d94fb9d1f46c0529e7a03caa4ccf04ca8037509543,1ebc0df4d97d1045b0a4bfba3bb3e33924178ddc2b22794a141f373a1ba1996b,a526eaa0630a5dafb18ccf85a4c82ce1505a666d7b29415193fdbd455caf879c,4
3b5a368eb3,61517b33cc7012e4aeb35847b2a66beda943517d9724947681d47e5db8e7dfb2,e504e9d47e92cafe3318e42f35aec67c0c31b7a5e885e62563ec9ac80ee029b5,INVALID,2
f4090bfde9feac63ff9d6f538583e0f511653d841b3ce66e5fe5d0a94791cb70,d087b4c60944a94c915d824cc5bcdfd16b5c2e74e462cde1dee9992d4282ad3b,d0aebe8d34c775e750323de033a31bc44fadabcad40681b535fef5e5c0c97295,7bde33f5737c49b8959b52bd31a87e6ee34717842f7648b1abc41c49baea2f98,2
da1ee7a484222d89e389aeb18418d56411d3554aa918d12e353612448cbb0916,5c000f18f6d0b8c452b66ba547f92e21c820395cf18f97fe5f417f6653a94976,251b7bac149efa87756ce4bbcfce800a5cc03c157284be02feff9bbc25f51292,5a1bafa79b949fd1723a6a44ca5084effe6c7c17a9250e52e14e4593272b1e07,4
19d0077224,c781134e4d7aca722c7f6fb30b2fc9e686b06bfe48ece9a11deb3e80d1d86bac,506df3d9faee59ee1f6a19491c1d6ce2203ff6677456a12b767c4f92f217820e,67038fe78336fc90b40971ca6e8e0d06a8f8dbbbb665337e983e5c922ea8660b,4
395977ce56bd4800fb5ff95b12e9655c930da1d74ca562bc763854e9be8c9183,03c6784c5264a44ad2cb1df0cb26da021d76d163b7a2a52c0527fa14f64a7469,02c493e7d9af80948c1355f31a2322c5ff3b559eb940cffa6cda15d2576619be,c86d71d0c43d5111a2fcf805345d154330d2d887e7529d6c66832008c13217c9,4
07b1bb92e19065ed3d3a1cf4d6518a5b10e05ff8f1ec32d6376042d25658ef19,6437c4dd323d9778bfdbbc89084c9bb98e45bdc2d3bd2e4a2beaa45b10d7076a,dd5d23baf3143934dcb16a031f923a989c327b6dd142953e5ddd73543ddc439d,9b7d1cbe673a98fc288171c82c737508073c309a95a019b29cabe67a5d9ddddd,4
ed7d61d156571f13c7a78fa5ca29f05314ccbea5110371547d231a77aa85dcc0,9ef8f4be67b30ef2afb548898ba37c1e7a292b1110242ac73dcd64987c6a2e42,34325ff1b3353533d5b2ff44724f1f8256ec0d8ca10d90f161125440f1ed4851,326081f1d26def2abf9447d962adde573efa614fa2df188ddf2cddff0631375f,1
2b65566abd2cae9367aa7f7f6add87d9053cc418f9d44970e2e876ab9f4a12b8,d1ef68b3f978fb636357320a98dbd144fed958837310dcd13fa537e026d6fda4,2c7925df8c15ad168f16b9bda417b4b8819bce523f33cc4ac67c1d205da9b571,fbce9009f9200a1bbc69945e093ba4b88338ab50cb99b349b2927980de61c261,3
576268e29514db4684f261b27f932155764de04997d235ee43098cb562ad29c8,363d19ba2f3cbe5fbc86aa17d0430c060b5da9345cd11b6a85b2955ab24b0274,e05484bf083a309ec46d9f1be81db342458e0f404909f61ea3f16ebee9cc53e5,7f4acf86177ed7f8f63a6d986ff80bec5107a5359163b981d4171bf8eb75927b,5
5b8d9ddad47b8d8e7e4741825c86db8aa191d2fc9b06f704b492489e67e3bb55,7c54a6065d7db8b3c0ddd6248f32bb2c462213d288b41f5ec0b6df437f3f161b,814addf174e23cb37e84a52ebe681728e9173700d197339cc6792fc11bcff9fa,299d9b27efd364368796b9d8214ba719f60619cd2ab13a95d4dbeb94f8edaae8,4
6eb4a119fb2576a99cce84d464d8fa5b601fc891b73281a9057823908aaa0b98,INVALID,84fbe425b458920b9b7f6fdcab5e29e9ffd6b2245e5baa3ff8228ec44c3f569e,6c09166338d2b20a3c048a3f5ab4c21b55016082c3fade9291211853fb24652d,4
086b2500e0d4544e157cafbecd503472ea22ed5320799cf6a56ec6e8dca1a83d,0ba7a71a13939f9acaab1d4a3c75defd5a8458603c633997566d1c7771a98116,INVALID,ee58fbf077459daf224e3aa78cf1c15763380d3ec5dd9212f988b51daec1ffde,3
3d97a6dea49b37dd619b4c57c9c42bbfb05c7a69b2bb0968aa765e3a81a30434,3616ef1205b13238c6098e57f9369421c57968210d059a562f7a39eecd292c36,2cb936b7a500440003daddbfc2acfea5f4d067bb519ded59689470237274b2cb,e8fe2951620a3a09db22098a1ffad9528f8a6dc2e9671c0d42ddce3610a6586e,4
69da78a191e8286fcaf7473765636c163df9fb218dfe845558981ec2f36fc5f8,550b44b4fc2d74b61577486f34ad32fcfef394eabf7d0e5d414c4c2a1142627a,INVALID,937dc6ea0a247c1f65ffa06878f0e3fa3cd304f9b51faaf2f4f8bdb509d4cae1,5
2644b4c33110cc6582f9b7c8da54dfce87baf6584debf715a16eb4e42bb3228d,402125c31b0db68d0e9a97a4a2bd9ea35f9f55a273857e33e320ce00f31695ab,e21cf8ecda8c84500edd34c92af0285e0fb96d200a15577b851cdebe9f02b904,a11819defd650fe11d6d361d23a47e38df496504cd09f100e22e5227d30714d5,3
df50c2365e465ab1a72bd77a93fbbc5b18bec6e02bff54e7ed958964010f7604,7cfab62e59b2f0c409aa6c03c3e9b6b2ab50a67a36cf5167bf93b56c56cd40c4,ef018c4b7a20a4de400afb6830ebdc38f528f1b61627a5e372a480dd32f51d69,ff075a6191d46ad1fa8a1e68be814c800e7c4e634e0990b48d9001cb07384a83,2
ac89309579c643f8c949bf849be565bd6a00724c5268f0e1ea010d118d5a9b0d,670edf727163157516549bdd9b926efe92241924ee55d4a987fc14aed37713a5,28b65c6a77336f2247bf1ce4aa3676c60b6f1b3b6e2259c07a00808b751088a5,e3f623f6db174cc64f42fc8ae116e901011a9d33ba60d75dc353c765757c31f5,1
e9ae9c80d51b59dd4d0aa20a23683c007928eb2d87a1b48f97dcd006f53e4bbb,1f35b30919568c037b7c2de9bebaef3af259c45d59bd512aa5ccbbe965117a64,5a1b6d24f63cb098f42d57d27eaa2172cbb3e60dea9e42f5d9f69bb340482953,5dbc195183a7e9d7244994b861c0e1a49cffb26b77a7169f6e34147ff7efabd0,4
8681b00df4aff3e91decb73a6980d14b36b72ff138012ffd4a9d268cdebbb748,82b190597c276481c2d5395989e5b79c2170e5f86a3ba64db06d7fe55e511921,fd18fb1d9b7b5894913786e339172ca5b290759de13c21d3d6f9377f8296bef6,2b6902e4b39ce49d3e0cbf3bf2f039b8404a2e16cc3175b3b73c9da566aeed21,5
58763f3aa89f8b990f3552949dafb2695e8a0ce8051476c4d52f8d770cff0f26,1307d341f5f47d90e4d04ee3b621294fda60e64ad565a996999cfb8efba136c6,2b699134157ec1d24a2c56ad8911bf514b32d4bc65a464d481d3d400bb91cc33,a40211a6a8b566e4745917ecade80a5ccb6cdf963cb3243e79e6e8b2164f1402,3
d5fa937c38,534bad30046c13e0084daf7d72aae441843e5be7bd8da472f5b215ed620e1b31,INVALID,4e282fd157c96a3ab4a635fd9049e5c9b7accfa4950c5d7d2cc0bcb30e9a5918,1
f08fe6ce9754a92c604ca7f4d0e4fa42fbd28a6ec5b8dec2ba05a1aa6bb34cf0,95cac027ae2bcd664197a444645bacb01fd49fafc2247f651924d569f50a69e1,b58578bdd5dc226bbba04667952066caa7523b05bc5471880f59e237e6f45332,e843336aeb493486bbd70c3a1092aaecc53d5a575f12fd2901faf426d1ad85c1,3
2be8dd711b7882efa50c49904f6b3d5fb2db17fb0447a8385b1b5802c0cd3f72,INVALID,c0227c85e0a4ee0546e5bb72483ab976550f53b6e1ed08a400fb263136366bb2,17339b27c635a3dbc28907ced64437395ce42b916a2bdce041d621bfa5098516,2
9660069d69bcc62eaf6ce120968e42d90d21465723e95fbd60304d758c1650df,71582471f1102f992844f3ed92f2dc25f16c8e3de0e1727b625dc574c539e325,93f89a706bce6db7d5a6e5bce4d19024adf3de4bad350830a1271551fe5b1fe7,13cae9de2d9674ef3c4e1897478288e4a861eb0b83697b831042b84ac70489f4,2
5251e89d0c714026ac68ca87bf0620144a962d54695c1cacb6aedb2401516bfd,f904fcfa68c4d51eaa1603f5f44392b3152df98c1be9e182410417c8057f981c,596b91e9a15fa155eff7c8d22159e8c86c458b05dad2498b9a0f943ee1199f20,12d51f7d11b41aacd5a52b54feaae92ecbe3a42b9c47466f00ff10e9e116d0f1,1
94ddb88a37bb4fe665b7fb132cc2ea4c750bf25112570f96bf45e6b13c8f61df,9b284917d816e1b78f66a62ffb8494e9c21bfb88365c5ceff3e6adee507a4665,fa3bfa8a8ff10891460cf53558ecb67515dc59b230c8c2d6ac61c57d995a85c4,220b703522c120df904061e22eb284e49e2cdc9e1652ddeae994f2919289a600,4
fb886bbe666eb8697c0d270ca822096b73be61cf0db3421f2e89ac8d60e84063,3215b06e170c97eaab871f191d36345a980ebae50787faec27843931011922e8,d0b59047c23ca84ab0eb85724980f327f4654bf81097d92b9a504aef2bfe0675,62286f41c6a388c473cdf6bfd82ed2dbbbbbb679f61ec4bb1830dccbeec7a81f,3
f5c35e903ba7ae44d11e6a5913b0d4c338b03041c4da7316b1927050aded583e,61d43f29a08f6271f9b204e6c11be676cc35200cedd6ff078b22c88305359282,6dfcdad1d21dcb8c635d7dc0d08267b2216b96ea76a61fa935632f79b33b352e,3968ed2bd747dfafb6aa1a44842496bb798272b704bebe28697b4f9eb7d25055,5
d413b23963ecaedbc8427aee7af7b9cd1b4dca51e708835eee7f9cbe53903c60,388c9d4418d54ddc690638b728bfbf978b4f92747bb62488bb83dba71310cbfd,8666ce867c51da1eb54f904d45de0c743006da05c2713e6143bf7ca2d7b1451d,7ef3d194ef0af97a84b79c9d5a03e2762362f3cc0df88edf910c22472ea5d53d,3
a6dcbdd6efc0c4dbf5d1e8a97a08b34f00689ff2975851754fa1e7b82eafd8ef,INVALID,9b05894baa06d02c586ae510bf0f471352f0fb96ca988b891b7da20de6ed6828,40a1209beb0ab74b84c0024982881a7ffc7386bd57b035fc46c925d90ebf4b12,2
80169b117c,32a98460434c16b4776f38ea7f07d9fccb2634b8fccd1416c72a072b48e33b32,581c9a86b183178a5277aa59adfbb296616cde9b5a7730bd7904e1325b826720,9f4fb7f644b344436a2ea2e9698ad3d975662b44323964e7d0067fc0ab6624b0,1
c68bf2ec895aad1094b38dac0645a800587a01b66a35a9255737d441edbe2d59,8ed41452b450bcfe311ef01726f61c3fa4e471cecfcc3df11d294e2de9075afb,43fa531e2efcd67154e8b86cb69ae751ca0271421145e7ed5e87185031f0394a,3092ac4c119da6d3c841b33c163cd4e7f286dbe07f79e20479b5916ccb4fe140,3
6c19df483630e65908225521b5b69e7a8c63d93374d611057a81cc0d24d29fd8,867ca2fa11cadbbf2864372c0de73bbd5464625b7cf9fce521d6b93e3f991ae0,ff1a9da486770c7e2a6378dcf9c7efede6cca37235ae4037ea83b863fd1fad82,8892887f9f1a7db16289933268d4a0a8adcef1903c44541f2620c03a267639bf,3
f175fa28aaf807704a08c7deda8147e68d042156398db4b20aaeb61e0b9f49e6,c008a12960619d16aaf4fb45daf828349b3cd5a8b887986aea6cc79ac68554ca,a80c03168d79bf360e6d6ef2a71e366580536552afb71087f1ba92194bf3bcc5,0e6e86625f2bc65c6d9c1d8deef5444aba2cc92bd47e0242923ef1b624141463,5
dce0686a2f1416738f0b6976c3c33cbd70fbb4afcf8d836ea4d0b3bf09779ea0,1205422b74458812bdababf41f584a57750e249a7a156fc4ccae28cf31c77db4,48236e6cecf7568d4fb3f277bc51d9f4521b438b44c8fe700e86b27bfadb378b,e95c7b0b0983024d47a45e89a8f72cfa756d8fef1bc2952e91668e40ebdaa0ec,3
41a7fb9981743a0fbbbe0ad5f3fc5ae6e7c56726433c533d59dd6e9f3e06ca04,a7e2330a48ecee3b2cf888ec8000399f7b40755e3b9702528e0d5730ed7a1ead,2c276f8b1c85af654d2e7b33ab1019cd6209094390c8c455075b920dbde425f4,INVALID,3
154be5276c1ef4eabbe6207dd967c6879cd4a9b946791714596f7304096e2676,5061626468319c8ccfc9440d341cf9bd46947985ac8800ac3abfe26752a06823,413a76a062cce6cde737cebac07a6a5de0ca4d4feb8e628adb0852e719420e62,INVALID,5
afd5d2414f6d6bfba3c6c3af4aa9d6598cd697e602a685fd3224b561c78fc4eb,39db2909858c57b99099fcf6db11e3fd748245781e2a897cd55a8e864b2909a0,8417e8fe078c820959a54c9eddd51b7effa93f3d6fdd783b5276e84221b9b528,528e4a764051b68f220edb0d51ad2936ad8e43db8d6ec4ad78eefedf6551fa95,2
41b57b309a0d72db99b3bb14e3e4e52be9f36c1a1ccfe733ae416ee4c0c801c0,8bd7419e12bbae350198aa6c09a2884bc2c8a94c3bbf3840b724a0bd3b94db86,23fe03194b23ca8d8f9f6ec37b73a2cb4c372b008e977cc87dee7aeecd4c2d81,e54c5567d2723c72e458a16bd0bb64349de4e228c3bdcc9774a678cc3c54e751,5
521d8d9b57aedc775fc55d2e61d12040253d743dd7086da8bf71379cdba47983,9baf2fd5b665f3d6289bad8b9c3925bdfc2331b64a6135a5e0a4d9e902868ec4,b881dba9dec50c1cfeb2bab275dc8cf9181acbfb7b1b0631be524fab21df9e12,af80b935a30503af50101c7ebf3f3fa2b9ee5b384fd36d6ea21f12e4a4fd1f36,1
2a50bb6070061b4e3197053cb6e3850dceacd21792aa1539d423e477e1011c1e,b20a5a0be4a76cbe2476057c3b3d5f8aafd5d0f5ac0a0bb821416cf99462f43d,ade0ebef6ea0875057b06c538749d341b6f3b54f94bbdd38ad98d7c0b7aeddb5,2c629268438a6a5e5d85739911a2d34ea7298068e9e9e78e24b7b07cfeb7d493,3
91d034ee450f71230e8e0c24eee36ace361e364a3c5f5c86406799c8e2b9cdc6,e56009691e8371e2e82db291a30a36de5ae8230388a223eb36f2a66fd7ae6b5a,3c154df7674c6436c9906f1b8aea5dc4dfd117d3979b4975c0a44a578f01659a,d293c702489effc716a6be0bb32b9ef8da596fbdb0eac1acbd535f5a9e00c493,2
ae7c948b2d5c8297c7790841955c5a5bc4b491c5f2420e0ce7cc24efcf8c0b98,86922680af60907e1a2731b5e1e470eb28203e3f2bff6cc18a2628dc63125071,50bf46447a729ff9648831a2cf4fa792a4d1e151e1d735c5b5038142aa1d3d76,3e9707b3c2fa11dd05bd8017a7ae620d13bf2c2743e44d6ecd0d6ee75b8b5f18,1
615f1e508bc5dfe1d48ffff64bb3039dd5081e3d4a3e8901bb0129fa70a7f2b2,c3df922e85adc265cc50f01ec03a6e4e4ce67f4e93d087973f836bc3ff5df9de,fe01696f6b690751133ab9a3204dae9917c4d1ace9112c36e0516cc0ac7c19d1,INVALID,2
5eb6453bd517678bb3ca8d0b9b50e97f16a90cfe20758c8ab79e24a4e92a8eef,484a2b164f83d0ca3b03f7498c38edde9624a29f649fdfea9126f9172dfbe659,86e4465409130d482ddb3de8c79fb2c18cebbc42b068e72925d608a99ea8ac6e,21eae882428c2001ecf2a90a9f80f7635dde0304212432d63262a0b169ee3366,5
2a556b82fb,3695a99a641ce3104a58937879b4d6e39481461fccb7d563adc393c215fc034d,f21865ec390ec365c4877e60159fbd9723afb33b0ea291cc2cc612efcf887b95,3a204c4d87cc24df9fe63a2412413cb98ebb41c541442b80ce6a8ebbcdaacb41,3
